File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF308JUD	bam	bam		unfiltered alignments	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1		40					/files/ENCFF643CGH/, /files/ENCFF605MPT/	633295857	ENCODE Processing Pipeline	61e7a04d4f5f0be7aea815d7148e911b		https://www.encodeproject.org/files/ENCFF308JUD/@@download/ENCFF308JUD.bam				released	s3://encode-public/2017/02/04/9c24f4b3-5797-4e03-bff9-4b6ffafe1403/ENCFF308JUD.bam	https://datasetencode.blob.core.windows.net/dataset/2017/02/04/9c24f4b3-5797-4e03-bff9-4b6ffafe1403/ENCFF308JUD.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF262KWU	bam	bam		unfiltered alignments	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1		40					/files/ENCFF233QNF/, /files/ENCFF643CGH/	628469382	ENCODE Processing Pipeline	b0ecf30b4202696e42192971548a20de		https://www.encodeproject.org/files/ENCFF262KWU/@@download/ENCFF262KWU.bam				released	s3://encode-public/2017/02/04/d2ab42d8-ae72-4ecb-aa59-babc802f7706/ENCFF262KWU.bam	https://datasetencode.blob.core.windows.net/dataset/2017/02/04/d2ab42d8-ae72-4ecb-aa59-babc802f7706/ENCFF262KWU.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF174JQR	bam	bam		alignments	hg19	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1		40					/files/ENCFF807MUK/, /files/ENCFF605MPT/	409127334	ENCODE Processing Pipeline	ba896bbea206066fcc0a5ff9161aa631		https://www.encodeproject.org/files/ENCFF174JQR/@@download/ENCFF174JQR.bam				released	s3://encode-public/2017/02/04/140818e4-3ca7-4935-ad14-1af17a4b14b5/ENCFF174JQR.bam	https://datasetencode.blob.core.windows.net/dataset/2017/02/04/140818e4-3ca7-4935-ad14-1af17a4b14b5/ENCFF174JQR.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	released	low read depth, low read length		
ENCFF679POE	bam	bam		unfiltered alignments	hg19	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1		40					/files/ENCFF807MUK/, /files/ENCFF605MPT/	632053500	ENCODE Processing Pipeline	6afdcd3e62b1e89ca0fe55eca3b1ce7d		https://www.encodeproject.org/files/ENCFF679POE/@@download/ENCFF679POE.bam				released	s3://encode-public/2017/02/04/7f6259aa-5d6d-44f1-8412-fc0fe1df4345/ENCFF679POE.bam	https://datasetencode.blob.core.windows.net/dataset/2017/02/04/7f6259aa-5d6d-44f1-8412-fc0fe1df4345/ENCFF679POE.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	released	low read depth, low read length		
ENCFF455VOE	bam	bam		alignments	hg19	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1		40					/files/ENCFF233QNF/, /files/ENCFF807MUK/	405743468	ENCODE Processing Pipeline	09379e98854321321805ac69b47f4734		https://www.encodeproject.org/files/ENCFF455VOE/@@download/ENCFF455VOE.bam				released	s3://encode-public/2017/02/04/364a272e-ed0d-4c2f-8692-e25918f77e7f/ENCFF455VOE.bam	https://datasetencode.blob.core.windows.net/dataset/2017/02/04/364a272e-ed0d-4c2f-8692-e25918f77e7f/ENCFF455VOE.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	released	low read depth, low read length		
ENCFF525JGC	bam	bam		alignments	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1		40					/files/ENCFF643CGH/, /files/ENCFF605MPT/	408496479	ENCODE Processing Pipeline	052d26541a14bd1be96d4e4148bcac5b		https://www.encodeproject.org/files/ENCFF525JGC/@@download/ENCFF525JGC.bam				released	s3://encode-public/2017/02/04/48334ec2-53dd-47ca-8976-40f08e3b5ad9/ENCFF525JGC.bam	https://datasetencode.blob.core.windows.net/dataset/2017/02/04/48334ec2-53dd-47ca-8976-40f08e3b5ad9/ENCFF525JGC.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF031YZL	bam	bam		alignments	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1		40					/files/ENCFF233QNF/, /files/ENCFF643CGH/	405162587	ENCODE Processing Pipeline	8260da507507ca968bb0718c457ddcc0		https://www.encodeproject.org/files/ENCFF031YZL/@@download/ENCFF031YZL.bam				released	s3://encode-public/2017/02/04/eb10eef8-233e-49c0-b273-7b96d6673886/ENCFF031YZL.bam	https://datasetencode.blob.core.windows.net/dataset/2017/02/04/eb10eef8-233e-49c0-b273-7b96d6673886/ENCFF031YZL.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF479MVC	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF572OMD/, /files/ENCFF455VOE/	5043027	ENCODE Processing Pipeline	faae7e59d41b29ecf813dcbfe2b03a9a		https://www.encodeproject.org/files/ENCFF479MVC/@@download/ENCFF479MVC.bed.gz				released	s3://encode-public/2017/02/10/155ab0d1-96a2-4d15-8dfe-104b7ea5c939/ENCFF479MVC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/10/155ab0d1-96a2-4d15-8dfe-104b7ea5c939/ENCFF479MVC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	released	low read depth, low read length		
ENCFF882YQN	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF174JQR/, /files/ENCFF508DBG/, /files/ENCFF455VOE/, /files/ENCFF572OMD/	6454217	ENCODE Processing Pipeline	62266859884ab87788c171984196e730		https://www.encodeproject.org/files/ENCFF882YQN/@@download/ENCFF882YQN.bed.gz				released	s3://encode-public/2017/02/10/cff95df4-5e1b-4a1e-9231-f072d6aa4156/ENCFF882YQN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/10/cff95df4-5e1b-4a1e-9231-f072d6aa4156/ENCFF882YQN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	released	low read depth, low read length		
ENCFF694BIA	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF001TDO/, /files/ENCFF882YQN/, /files/ENCFF921LEX/, /files/ENCFF479MVC/	86416	ENCODE Processing Pipeline	72a8e93e6ddf058b52d390f325564e50		https://www.encodeproject.org/files/ENCFF694BIA/@@download/ENCFF694BIA.bed.gz				released	s3://encode-public/2017/02/10/ca5fc4b5-f7be-4df1-b95e-2a8078c9ee81/ENCFF694BIA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/10/ca5fc4b5-f7be-4df1-b95e-2a8078c9ee81/ENCFF694BIA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	released	low read depth, low read length		
ENCFF921LEX	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF174JQR/, /files/ENCFF508DBG/	5337244	ENCODE Processing Pipeline	dda5c613676ab4d729d96d4c0e99c2a9		https://www.encodeproject.org/files/ENCFF921LEX/@@download/ENCFF921LEX.bed.gz				released	s3://encode-public/2017/02/10/137e3ffe-215d-4866-8f8f-04f5c5a24aa6/ENCFF921LEX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/10/137e3ffe-215d-4866-8f8f-04f5c5a24aa6/ENCFF921LEX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	released	low read depth, low read length		
ENCFF588TAS	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	hg19	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF001TDO/, /files/ENCFF882YQN/, /files/ENCFF921LEX/, /files/ENCFF479MVC/	76985	ENCODE Processing Pipeline	2d471554dd48a7534b18fb02fe4e1b4d		https://www.encodeproject.org/files/ENCFF588TAS/@@download/ENCFF588TAS.bed.gz				released	s3://encode-public/2017/02/10/3a79217f-d01e-4d6a-a503-94a7def3e61d/ENCFF588TAS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/10/3a79217f-d01e-4d6a-a503-94a7def3e61d/ENCFF588TAS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	released	low read depth, low read length		
ENCFF432KAK	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF721LZU/, /files/ENCFF525JGC/	5309261	ENCODE Processing Pipeline	a214b85a5bcc4a89039c3dfd7f7b082d		https://www.encodeproject.org/files/ENCFF432KAK/@@download/ENCFF432KAK.bed.gz				released	s3://encode-public/2017/02/11/00c41b6b-ba53-4f11-9b6c-c721cdb56c10/ENCFF432KAK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/11/00c41b6b-ba53-4f11-9b6c-c721cdb56c10/ENCFF432KAK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF814MDL	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF031YZL/, /files/ENCFF100PTE/	5034740	ENCODE Processing Pipeline	9b8285072e7507e8bd212609258df51d		https://www.encodeproject.org/files/ENCFF814MDL/@@download/ENCFF814MDL.bed.gz				released	s3://encode-public/2017/02/11/1422bd5b-6b86-4135-aaec-db50b6b9d9bb/ENCFF814MDL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/11/1422bd5b-6b86-4135-aaec-db50b6b9d9bb/ENCFF814MDL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF167JUS	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF031YZL/, /files/ENCFF721LZU/, /files/ENCFF525JGC/, /files/ENCFF100PTE/	6446888	ENCODE Processing Pipeline	5af07886449c98c598d090d9c72675c4		https://www.encodeproject.org/files/ENCFF167JUS/@@download/ENCFF167JUS.bed.gz				released	s3://encode-public/2017/02/11/44a22120-c39a-45c6-b3e6-576c99cd08e9/ENCFF167JUS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/11/44a22120-c39a-45c6-b3e6-576c99cd08e9/ENCFF167JUS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF888TCK	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF167JUS/, /files/ENCFF419RSJ/, /files/ENCFF432KAK/, /files/ENCFF814MDL/	77088	ENCODE Processing Pipeline	365d981882b9ddbc6b0325758b302dc7		https://www.encodeproject.org/files/ENCFF888TCK/@@download/ENCFF888TCK.bed.gz				released	s3://encode-public/2017/02/11/03900f7f-b6a4-4382-a097-44c02178bdde/ENCFF888TCK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/11/03900f7f-b6a4-4382-a097-44c02178bdde/ENCFF888TCK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF917HXV	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF167JUS/, /files/ENCFF419RSJ/, /files/ENCFF432KAK/, /files/ENCFF814MDL/	84401	ENCODE Processing Pipeline	b7a99a8e16742bcfcb11974113622d69		https://www.encodeproject.org/files/ENCFF917HXV/@@download/ENCFF917HXV.bed.gz				released	s3://encode-public/2017/02/11/8093d6e4-2704-4f57-9082-dee61bf69240/ENCFF917HXV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/11/8093d6e4-2704-4f57-9082-dee61bf69240/ENCFF917HXV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF529WFW	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF956EMH/, /files/ENCFF401KXT/, /files/ENCFF740ZRB/, /files/ENCFF111NWI/, /files/ENCFF356LFX/	87138	ENCODE Processing Pipeline	728b338f95e4ca7a6c2502e4eabeed8c		https://www.encodeproject.org/files/ENCFF529WFW/@@download/ENCFF529WFW.bed.gz				released	s3://encode-public/2020/12/02/c1c0b9a2-8c39-4b3a-9b29-46f62669b533/ENCFF529WFW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/02/c1c0b9a2-8c39-4b3a-9b29-46f62669b533/ENCFF529WFW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF740ZRB	bam	bam		alignments	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1		40					/files/ENCFF233QNF/, /files/ENCFF110MCL/	430915509	ENCODE Processing Pipeline	7db4bb40db0ece6779b7885cdb2d1fd8		https://www.encodeproject.org/files/ENCFF740ZRB/@@download/ENCFF740ZRB.bam				released	s3://encode-public/2020/12/02/6ed62a78-56a4-4fde-b2b2-f99de7582ddb/ENCFF740ZRB.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/02/6ed62a78-56a4-4fde-b2b2-f99de7582ddb/ENCFF740ZRB.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF793PWA	bam	bam		unfiltered alignments	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1		40					/files/ENCFF605MPT/, /files/ENCFF110MCL/	618317912	ENCODE Processing Pipeline	cc412a014ad0c1ddb18b858e1ef8ee88		https://www.encodeproject.org/files/ENCFF793PWA/@@download/ENCFF793PWA.bam				released	s3://encode-public/2020/12/02/9e73556e-a856-47e3-8c31-a6ed9d44a140/ENCFF793PWA.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/02/9e73556e-a856-47e3-8c31-a6ed9d44a140/ENCFF793PWA.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF309BVY	bam	bam		unfiltered alignments	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1		40					/files/ENCFF233QNF/, /files/ENCFF110MCL/	613958235	ENCODE Processing Pipeline	debfcba389e4ec16bce1c4af22c18097		https://www.encodeproject.org/files/ENCFF309BVY/@@download/ENCFF309BVY.bam				released	s3://encode-public/2020/12/02/33b6ccae-ca2e-4cb1-9590-374337cd5e0e/ENCFF309BVY.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/02/33b6ccae-ca2e-4cb1-9590-374337cd5e0e/ENCFF309BVY.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF111NWI	bam	bam		alignments	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1		40					/files/ENCFF605MPT/, /files/ENCFF110MCL/	435308901	ENCODE Processing Pipeline	cdb337517d9614edfb21347a5241b5a5		https://www.encodeproject.org/files/ENCFF111NWI/@@download/ENCFF111NWI.bam				released	s3://encode-public/2020/12/02/084ea2d4-2f1f-413d-94ec-bc5cc19b4e1f/ENCFF111NWI.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/02/084ea2d4-2f1f-413d-94ec-bc5cc19b4e1f/ENCFF111NWI.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF835NOD	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF956EMH/, /files/ENCFF401KXT/, /files/ENCFF740ZRB/, /files/ENCFF111NWI/, /files/ENCFF356LFX/	88340	ENCODE Processing Pipeline	cf6e010176869f16aac5089e2a2a1fec		https://www.encodeproject.org/files/ENCFF835NOD/@@download/ENCFF835NOD.bed.gz				released	s3://encode-public/2020/12/02/6f264f1f-96df-4fbe-8694-40522ad58471/ENCFF835NOD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/02/6f264f1f-96df-4fbe-8694-40522ad58471/ENCFF835NOD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF690KOY	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF401KXT/, /files/ENCFF956EMH/, /files/ENCFF111NWI/, /files/ENCFF356LFX/	29106	ENCODE Processing Pipeline	5f8ae76478839fdcfc2aab343bed1f03		https://www.encodeproject.org/files/ENCFF690KOY/@@download/ENCFF690KOY.bed.gz				released	s3://encode-public/2020/12/02/1c85e457-b2a1-4f68-a4c5-a1bf65c5b76b/ENCFF690KOY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/02/1c85e457-b2a1-4f68-a4c5-a1bf65c5b76b/ENCFF690KOY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF881QKR	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR948KMB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF956EMH/, /files/ENCFF740ZRB/, /files/ENCFF401KXT/, /files/ENCFF356LFX/	23181	ENCODE Processing Pipeline	485f12f7645d720ced818967daf9674b		https://www.encodeproject.org/files/ENCFF881QKR/@@download/ENCFF881QKR.bed.gz				released	s3://encode-public/2020/12/02/2ba20b3b-a05d-428f-b992-65924cfe47c7/ENCFF881QKR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/02/2ba20b3b-a05d-428f-b992-65924cfe47c7/ENCFF881QKR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF829TTR	fastq	fastq		reads		ENCSR023OOE	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-918'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/92595/'], '@type': ['Target', 'Item'], 'name': 'ZNF764-human', 'label': 'ZNF764', '@id': '/targets/ZNF764-human/', 'title': 'ZNF764 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'c13955ab-57e7-4de9-be53-c4d41a884be4', 'status': 'released'}				ZNF764-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1	1_1	100		paired-ended	2	/files/ENCFF290FLG/			2284699128	Michael Snyder, Stanford	4299e6320ed39ed1e868b7ecbbb3a0bb	SRA:SRR14103253	https://www.encodeproject.org/files/ENCFF829TTR/@@download/ENCFF829TTR.fastq.gz		Illumina HiSeq 4000	/files/ENCFF587UAW/	released	s3://encode-public/2019/01/15/427fb537-e765-4c5d-ace3-d707380bc485/ENCFF829TTR.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2019/01/15/427fb537-e765-4c5d-ace3-d707380bc485/ENCFF829TTR.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			moderate library complexity, mild to moderate bottlenecking, low read depth		
