File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Experiment target	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF724CHN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR926KTP	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	IRF9-human	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF702TSG/, /files/ENCFF921HCB/, /files/ENCFF480JFK/	139716	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF724CHN/@@download/ENCFF724CHN.bed.gz				released	s3://encode-public/2020/12/01/c2ca9e0f-d2a5-4d9a-96a1-23037b92dc29/ENCFF724CHN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/c2ca9e0f-d2a5-4d9a-96a1-23037b92dc29/ENCFF724CHN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing genetic modification characterization, missing biosample characterization		
ENCFF042ROQ	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR926KTP	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	IRF9-human	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF702TSG/, /files/ENCFF921HCB/, /files/ENCFF480JFK/	135491	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF042ROQ/@@download/ENCFF042ROQ.bed.gz				released	s3://encode-public/2020/12/01/abed5c57-a5d4-4e3f-80d4-46c1e8101fe6/ENCFF042ROQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/abed5c57-a5d4-4e3f-80d4-46c1e8101fe6/ENCFF042ROQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing genetic modification characterization, missing biosample characterization		
ENCFF956NJR	fastq	fastq		reads		ENCSR670FDA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	NFATC3-human	1	1_1	100		paired-ended	2	/files/ENCFF122AVV/			2245111387	Michael Snyder, Stanford	https://www.encodeproject.org/files/ENCFF956NJR/@@download/ENCFF956NJR.fastq.gz		Illumina HiSeq 2000	/files/ENCFF002EFH/	released	s3://encode-public/2017/02/17/e8524b10-2ccf-407e-a1b9-1fffee43f2f9/ENCFF956NJR.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/17/e8524b10-2ccf-407e-a1b9-1fffee43f2f9/ENCFF956NJR.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			mild to moderate bottlenecking		
ENCFF122AVV	fastq	fastq		reads		ENCSR670FDA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	NFATC3-human	1	1_1	100		paired-ended	1	/files/ENCFF956NJR/			2222379812	Michael Snyder, Stanford	https://www.encodeproject.org/files/ENCFF122AVV/@@download/ENCFF122AVV.fastq.gz		Illumina HiSeq 2000	/files/ENCFF002EFF/	released	s3://encode-public/2017/02/17/5f5b0870-6ae8-4213-9f86-c3ced4428282/ENCFF122AVV.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/17/5f5b0870-6ae8-4213-9f86-c3ced4428282/ENCFF122AVV.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			mild to moderate bottlenecking		
ENCFF483YZA	fastq	fastq		reads		ENCSR670FDA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	NFATC3-human	2	2_1	100		paired-ended	1	/files/ENCFF570GLE/			2476336422	Michael Snyder, Stanford	https://www.encodeproject.org/files/ENCFF483YZA/@@download/ENCFF483YZA.fastq.gz		Illumina HiSeq 2000	/files/ENCFF002EFD/	released	s3://encode-public/2017/02/17/8ee14fc8-acd2-4fae-bfb3-76014c009084/ENCFF483YZA.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/17/8ee14fc8-acd2-4fae-bfb3-76014c009084/ENCFF483YZA.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			mild to moderate bottlenecking		
ENCFF570GLE	fastq	fastq		reads		ENCSR670FDA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	NFATC3-human	2	2_1	100		paired-ended	2	/files/ENCFF483YZA/			2562027389	Michael Snyder, Stanford	https://www.encodeproject.org/files/ENCFF570GLE/@@download/ENCFF570GLE.fastq.gz		Illumina HiSeq 2000	/files/ENCFF002EFA/	released	s3://encode-public/2017/02/17/b67b4c41-2306-44d1-8b7c-1a6af8b47145/ENCFF570GLE.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2017/02/17/b67b4c41-2306-44d1-8b7c-1a6af8b47145/ENCFF570GLE.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			mild to moderate bottlenecking		
ENCFF653HCV	bam	bam		unfiltered alignments	GRCh38	ENCSR670FDA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	NFATC3-human	1	1_1		100					/files/ENCFF956NJR/, /files/ENCFF122AVV/, /files/ENCFF110MCL/	4915853314	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF653HCV/@@download/ENCFF653HCV.bam				released	s3://encode-public/2021/02/11/0d761fca-d230-4ec5-a101-aaa2bc2ab0e4/ENCFF653HCV.bam	https://datasetencode.blob.core.windows.net/dataset/2021/02/11/0d761fca-d230-4ec5-a101-aaa2bc2ab0e4/ENCFF653HCV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF592UQK	bam	bam		unfiltered alignments	GRCh38	ENCSR670FDA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	NFATC3-human	2	2_1		100					/files/ENCFF483YZA/, /files/ENCFF570GLE/, /files/ENCFF110MCL/	5467860648	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF592UQK/@@download/ENCFF592UQK.bam				released	s3://encode-public/2021/02/11/4cdb1d6b-158b-411a-8310-89b0f9c64e66/ENCFF592UQK.bam	https://datasetencode.blob.core.windows.net/dataset/2021/02/11/4cdb1d6b-158b-411a-8310-89b0f9c64e66/ENCFF592UQK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF420LHE	bam	bam		alignments	GRCh38	ENCSR670FDA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	NFATC3-human	1	1_1		100					/files/ENCFF956NJR/, /files/ENCFF122AVV/, /files/ENCFF110MCL/	3891637267	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF420LHE/@@download/ENCFF420LHE.bam				released	s3://encode-public/2021/02/11/41e34279-9a0f-449c-a28d-129e32ddd061/ENCFF420LHE.bam	https://datasetencode.blob.core.windows.net/dataset/2021/02/11/41e34279-9a0f-449c-a28d-129e32ddd061/ENCFF420LHE.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF851ASZ	bam	bam		alignments	GRCh38	ENCSR670FDA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	NFATC3-human	2	2_1		100					/files/ENCFF483YZA/, /files/ENCFF570GLE/, /files/ENCFF110MCL/	4273777818	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF851ASZ/@@download/ENCFF851ASZ.bam				released	s3://encode-public/2021/02/11/66a00347-cc83-4ad2-8edb-8e91da1fe5ce/ENCFF851ASZ.bam	https://datasetencode.blob.core.windows.net/dataset/2021/02/11/66a00347-cc83-4ad2-8edb-8e91da1fe5ce/ENCFF851ASZ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF390NYN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR670FDA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	NFATC3-human	1	1_1							/files/ENCFF356LFX/, /files/ENCFF936FZX/, /files/ENCFF822ODT/, /files/ENCFF420LHE/	54414	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF390NYN/@@download/ENCFF390NYN.bed.gz				released	s3://encode-public/2021/02/11/8ef33d52-eb14-4d0a-bfd5-5e12d61b88a3/ENCFF390NYN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/02/11/8ef33d52-eb14-4d0a-bfd5-5e12d61b88a3/ENCFF390NYN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF385CLM	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR670FDA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	NFATC3-human	2	2_1							/files/ENCFF356LFX/, /files/ENCFF851ASZ/, /files/ENCFF936FZX/, /files/ENCFF822ODT/	44528	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF385CLM/@@download/ENCFF385CLM.bed.gz				released	s3://encode-public/2021/02/11/731bb1ce-82b7-46de-9a5e-41b2e0953f47/ENCFF385CLM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/02/11/731bb1ce-82b7-46de-9a5e-41b2e0953f47/ENCFF385CLM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF778UHP	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR670FDA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	NFATC3-human	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF851ASZ/, /files/ENCFF936FZX/, /files/ENCFF822ODT/, /files/ENCFF420LHE/	103396	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF778UHP/@@download/ENCFF778UHP.bed.gz				released	s3://encode-public/2021/02/11/5f5b9b93-df97-4976-8f92-4eec497450a6/ENCFF778UHP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/02/11/5f5b9b93-df97-4976-8f92-4eec497450a6/ENCFF778UHP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF423DIG	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR670FDA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	NFATC3-human	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF851ASZ/, /files/ENCFF936FZX/, /files/ENCFF822ODT/, /files/ENCFF420LHE/	99272	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF423DIG/@@download/ENCFF423DIG.bed.gz				released	s3://encode-public/2021/02/11/f702aa9a-7450-45fe-b5dd-a85e7e2ceb68/ENCFF423DIG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/02/11/f702aa9a-7450-45fe-b5dd-a85e7e2ceb68/ENCFF423DIG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF008FJJ	fastq	fastq		reads		ENCSR257RKC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	GATA2-human	1	1_1	100		single-ended					3367411974	Richard Myers, HAIB	https://www.encodeproject.org/files/ENCFF008FJJ/@@download/ENCFF008FJJ.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF337PZA/	released	s3://encode-public/2019/07/31/8be83958-ec6c-4e9a-81ab-e53a2f9a5e82/ENCFF008FJJ.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2019/07/31/8be83958-ec6c-4e9a-81ab-e53a2f9a5e82/ENCFF008FJJ.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			mild to moderate bottlenecking, missing genetic modification reagents		
ENCFF690SYN	fastq	fastq		reads		ENCSR257RKC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	GATA2-human	2	2_1	100		single-ended					2961664802	Richard Myers, HAIB	https://www.encodeproject.org/files/ENCFF690SYN/@@download/ENCFF690SYN.fastq.gz		Illumina NovaSeq 6000	/files/ENCFF337PZA/	released	s3://encode-public/2019/07/31/d61780c1-77a2-4989-b9c3-9b9f05cf7595/ENCFF690SYN.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2019/07/31/d61780c1-77a2-4989-b9c3-9b9f05cf7595/ENCFF690SYN.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			mild to moderate bottlenecking, missing genetic modification reagents		
ENCFF333QLN	bam	bam		unfiltered alignments	GRCh38	ENCSR257RKC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	GATA2-human	1	1_1		100					/files/ENCFF008FJJ/, /files/ENCFF110MCL/	2888522325	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF333QLN/@@download/ENCFF333QLN.bam				released	s3://encode-public/2020/07/01/b46cec11-9549-4a1e-98c2-26907c265ba8/ENCFF333QLN.bam	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/b46cec11-9549-4a1e-98c2-26907c265ba8/ENCFF333QLN.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, missing genetic modification reagents		
ENCFF307XGY	bam	bam		alignments	GRCh38	ENCSR257RKC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	GATA2-human	1	1_1		100					/files/ENCFF008FJJ/, /files/ENCFF110MCL/	2015319665	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF307XGY/@@download/ENCFF307XGY.bam				released	s3://encode-public/2020/07/01/f8edcadc-9bd5-4dfe-9da9-d55c3ca49d22/ENCFF307XGY.bam	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/f8edcadc-9bd5-4dfe-9da9-d55c3ca49d22/ENCFF307XGY.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, missing genetic modification reagents		
ENCFF032UMK	bam	bam		alignments	GRCh38	ENCSR257RKC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	GATA2-human	2	2_1		100					/files/ENCFF690SYN/, /files/ENCFF110MCL/	1916728864	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF032UMK/@@download/ENCFF032UMK.bam				released	s3://encode-public/2020/07/01/e7b90f67-6db3-45ab-afd5-2d017f1c86fc/ENCFF032UMK.bam	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/e7b90f67-6db3-45ab-afd5-2d017f1c86fc/ENCFF032UMK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, missing genetic modification reagents		
ENCFF546QOC	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR257RKC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	GATA2-human	1	1_1							/files/ENCFF213VOZ/, /files/ENCFF307XGY/, /files/ENCFF356LFX/	211065	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF546QOC/@@download/ENCFF546QOC.bed.gz				released	s3://encode-public/2020/07/01/671a669f-0e48-4635-8431-90e65c6e6e3f/ENCFF546QOC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/671a669f-0e48-4635-8431-90e65c6e6e3f/ENCFF546QOC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, missing genetic modification reagents		
ENCFF619UZF	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR257RKC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	GATA2-human	2	2_1							/files/ENCFF032UMK/, /files/ENCFF213VOZ/, /files/ENCFF356LFX/	168669	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF619UZF/@@download/ENCFF619UZF.bed.gz				released	s3://encode-public/2020/07/01/d2bf3098-a814-4ede-81c8-72b1d6016598/ENCFF619UZF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/d2bf3098-a814-4ede-81c8-72b1d6016598/ENCFF619UZF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, missing genetic modification reagents		
ENCFF771FRJ	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR257RKC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	GATA2-human	1, 2	1_1, 2_1							/files/ENCFF032UMK/, /files/ENCFF307XGY/, /files/ENCFF213VOZ/, /files/ENCFF356LFX/	272381	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF771FRJ/@@download/ENCFF771FRJ.bed.gz				released	s3://encode-public/2020/07/01/4a475879-e3ab-456e-8130-6ba78e27fbec/ENCFF771FRJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/4a475879-e3ab-456e-8130-6ba78e27fbec/ENCFF771FRJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, missing genetic modification reagents		
ENCFF581UNE	bam	bam		unfiltered alignments	GRCh38	ENCSR257RKC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	GATA2-human	2	2_1		100					/files/ENCFF690SYN/, /files/ENCFF110MCL/	2554439594	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF581UNE/@@download/ENCFF581UNE.bam				released	s3://encode-public/2020/07/01/37e45bb1-5dda-4ef6-b1bc-c66a148ebd83/ENCFF581UNE.bam	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/37e45bb1-5dda-4ef6-b1bc-c66a148ebd83/ENCFF581UNE.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, missing genetic modification reagents		
ENCFF772OKO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR257RKC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	GATA2-human	1, 2	1_1, 2_1							/files/ENCFF032UMK/, /files/ENCFF307XGY/, /files/ENCFF213VOZ/, /files/ENCFF356LFX/	279576	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF772OKO/@@download/ENCFF772OKO.bed.gz				released	s3://encode-public/2020/07/01/4e5d2701-acde-443c-a67a-6012e34bf04f/ENCFF772OKO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/4e5d2701-acde-443c-a67a-6012e34bf04f/ENCFF772OKO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, missing genetic modification reagents		
ENCFF983DFB	fastq	fastq		reads		ENCSR429XTR	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	TARDBP-human	1	1_1	40		single-ended					968715302	Xiang-Dong Fu, UCSD	https://www.encodeproject.org/files/ENCFF983DFB/@@download/ENCFF983DFB.fastq.gz		Illumina HiSeq 2000	/files/ENCFF510UAH/	released	s3://encode-public/2017/01/26/70347cd9-420e-4244-ad31-a4b5f82ed70f/ENCFF983DFB.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2017/01/26/70347cd9-420e-4244-ad31-a4b5f82ed70f/ENCFF983DFB.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			mild to moderate bottlenecking, low read depth, low read length		
ENCFF590TBW	fastq	fastq		reads		ENCSR429XTR	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	TARDBP-human	2	2_1	40		single-ended					1010271744	Xiang-Dong Fu, UCSD	https://www.encodeproject.org/files/ENCFF590TBW/@@download/ENCFF590TBW.fastq.gz		Illumina HiSeq 2000	/files/ENCFF092DDZ/	released	s3://encode-public/2017/01/26/d8e5b604-9413-495d-9b5a-965ba4148654/ENCFF590TBW.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2017/01/26/d8e5b604-9413-495d-9b5a-965ba4148654/ENCFF590TBW.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			mild to moderate bottlenecking, low read depth, low read length		
ENCFF156DSB	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR429XTR	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	TARDBP-human	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF956EMH/, /files/ENCFF401KXT/, /files/ENCFF073WKE/, /files/ENCFF354NXH/	161726	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF156DSB/@@download/ENCFF156DSB.bed.gz				released	s3://encode-public/2020/12/04/c9177477-6327-41de-88f2-31c0f75bf5b4/ENCFF156DSB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/c9177477-6327-41de-88f2-31c0f75bf5b4/ENCFF156DSB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, low read length		
ENCFF349KWJ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR429XTR	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	TARDBP-human	1	1_1							/files/ENCFF401KXT/, /files/ENCFF354NXH/, /files/ENCFF356LFX/, /files/ENCFF956EMH/	67687	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF349KWJ/@@download/ENCFF349KWJ.bed.gz				released	s3://encode-public/2020/12/04/61997185-ffcc-400a-b45c-336733c54704/ENCFF349KWJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/61997185-ffcc-400a-b45c-336733c54704/ENCFF349KWJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, low read length		
ENCFF081LPP	bam	bam		unfiltered alignments	GRCh38	ENCSR429XTR	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	TARDBP-human	1	1_1		40					/files/ENCFF983DFB/, /files/ENCFF110MCL/	1040331071	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF081LPP/@@download/ENCFF081LPP.bam				released	s3://encode-public/2020/12/04/b19fdef9-692d-4b54-bee6-d12804d2f9e5/ENCFF081LPP.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/b19fdef9-692d-4b54-bee6-d12804d2f9e5/ENCFF081LPP.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, low read length		
ENCFF738CUO	bam	bam		unfiltered alignments	GRCh38	ENCSR429XTR	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	TARDBP-human	2	2_1		40					/files/ENCFF590TBW/, /files/ENCFF110MCL/	1080309067	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF738CUO/@@download/ENCFF738CUO.bam				released	s3://encode-public/2020/12/04/e7d7fc05-255d-4111-a18f-407ccaa7acd9/ENCFF738CUO.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/e7d7fc05-255d-4111-a18f-407ccaa7acd9/ENCFF738CUO.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, low read length		
